spec_mean,spec_std,spec_max,spec_sum,spec_p75,spec_p95,dominant_hz,spectral_centroid,spectral_bandwidth,low_band_ratio_10_80,mid_band_ratio_80_180,high_band_ratio_180_500,signal_mean,signal_variance,signal_rms,signal_energy,spectral_entropy,peak_width_bins,zero_crossing_rate,signal_max,signal_min,signal_range,label,file
0.001597254775275107,0.0030100405127602378,0.030539337448374625,13.186935424671283,0.001798419571485224,0.008178820676464162,355.25,238.58840086095543,145.12227561894196,0.13116049499070243,0.24929107761897226,0.6195484273903253,-0.00021282192526576863,0.002044265144116835,0.04521405132576276,16.354483498309673,0.7942828345612629,1.0,0.25203150393799223,0.14100277992966415,-0.14758193724727464,0.2885847171769388,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_003.csv
0.001937780243490829,0.004816218719298829,0.05339922588494773,15.998313690260284,0.001194715546563979,0.011585226666487168,351.75,231.47707346157966,139.96409682827914,0.11837162622244389,0.27834617503232306,0.6032821987452329,0.00013447607851087742,0.004728545128147809,0.06876454909299923,37.82850569570801,0.7604427045212324,1.0,0.23940492561570195,0.17781085892334064,-0.17636111447043915,0.3541719733937798,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_004.csv
0.0016233960516609804,0.004595969708369096,0.048474694994561036,13.402757802513054,0.0014309365520281197,0.005439722676997799,434.25,243.04989848237756,130.6645210120782,0.08138480040129557,0.17480506564079268,0.7438101339579116,6.789483949044825e-05,0.004176661504435285,0.06462713140890995,33.41332891315612,0.7783500948675973,2.0,0.22827853481685212,0.16131844664418274,-0.1677662144192212,0.32908466106340395,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_005.csv
0.0009291426836957153,0.002041004887771452,0.021951236020749613,7.6710019965918255,0.0007550465040836488,0.005403702235126497,405.0,243.95483434535024,147.08537938968843,0.12243239034896851,0.24360073802790047,0.633966871623131,-7.884919171092604e-05,0.0008901430732637282,0.029835369789207603,7.121194323670093,0.7927074965761137,2.0,0.2625328166020753,0.08703487378447275,-0.08352125016282311,0.17055612394729586,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_006.csv
0.0017357152864372887,0.004126493290599376,0.04482463807838343,14.330065404826255,0.0009360672026831921,0.01112094463126016,354.25,235.1674165479345,143.00229023971852,0.11286104234815339,0.2795065126131516,0.607632445038695,-4.809838405240879e-05,0.0035344337972084993,0.059451123712366,28.275488885304377,0.7572317224478622,1.0,0.2409051131391424,0.1432032419487705,-0.16299203172158203,0.3061952736703525,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_007.csv
0.0017958955971836043,0.004624390369624051,0.04812222281584869,14.826914050347836,0.001214084479238976,0.012717398818725825,310.0,218.62301508340886,133.80061813918635,0.11534968795647763,0.373590254840584,0.5110600572029383,-5.256640788998632e-05,0.004355353908104421,0.06599512611800708,34.84285337065328,0.7529374328175018,1.0,0.2076509563695462,0.1638898079578273,-0.18165264865905384,0.3455424566168811,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_008.csv
0.0014498654645867823,0.0057566938648379,0.05712992465143749,11.970089275628474,0.0005293569739755557,0.007765159590518841,257.75,163.3075825866668,85.8683132332489,0.08035832868026792,0.5181203199217262,0.40152135139800593,-0.00019787145823548449,0.006215659204830806,0.078839700392282,49.72558686355832,0.6949015168942859,2.0,0.14701837729716213,0.17148359066693522,-0.2182201394111436,0.3897037300780788,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_009.csv
0.0010476645746772596,0.002304654796685277,0.024434903785665093,8.649518728535455,0.0012411103558973582,0.0035700928384927635,335.0,205.6646542785397,133.92273360178842,0.13309569306337315,0.36183822642245017,0.5050660805141766,0.00019291900770179238,0.0011301974595439002,0.033618963060859465,9.041877418299464,0.7494360022079505,1.0,0.19352419052381548,0.103167120597216,-0.09450658219628749,0.1976737027935035,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_010.csv
0.0013720189979994596,0.003458532973117636,0.03435441458453727,11.327388847483538,0.0009768995371926452,0.009259018748764045,198.5,187.75876340124907,123.04777246095111,0.22382708792889883,0.37874237493819507,0.3974305371329061,1.7752090263436494e-05,0.0024428764742969937,0.04942546701280325,19.54301431546962,0.7390029824948298,1.0,0.1576447055881985,0.12348394548198936,-0.1335637303069729,0.25704767578896226,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_011.csv
0.0021023488181362076,0.004888291498757486,0.051256512977842096,17.35699184253253,0.0015818272726964024,0.013010841488505077,350.75,231.6211690688732,140.74973896549182,0.1303801323510252,0.26354508014969785,0.606074787499277,2.9346840843924178e-05,0.004991516509074032,0.07065067140736243,39.93213896248879,0.7458863677949219,1.0,0.22402800350043756,0.17781506616651255,-0.17896984652694833,0.3567849126934609,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_012.csv
